"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid"
"hello mga ka petty!!","0","0","2023-10-23T06:02:02.000Z","nixhixx","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6881588160351699970","7293030129584014085"
"Me pide un número de EUA 😭🔫 soy de México","0","0","2023-10-23T04:38:18.000Z","paolaesparza33","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6547082321135145984","7293008553183953670"
"mex? 🇲🇽","0","0","2023-10-23T04:29:20.000Z","ximergordillo","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6751421853481403397","7293006244389847813"
"Click link in our bio! Or search “Moment: preserve” on the app store","1",,"2023-10-23T15:09:14.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7293171094285730606"
"It is! Click link in our bio!","0",,"2023-10-23T15:10:07.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7293171295931646766"
"I guess it’s just for the US","0","0","2023-10-23T03:25:23.000Z","jenniejayboo","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6968842101481358342","7292989803044553477"
"when is it coming for Android? :(","0","0","2023-10-23T03:15:00.000Z","akemiesz","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6808328369945707526","7292987073828668165"
"Been waiting for someone to remake a better instagram platform for a while now, awesome job girl 🙌🔥","0","0","2023-10-23T02:58:34.000Z","boomarsmua","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6961606680295916546","7292982881771881218"
"But it’s not on the app storeeeee","0","1","2023-10-23T02:45:01.000Z","reibarguengoitia","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6778322067151406085","7292979347199673093"
"This is what I used Instagram before","0","0","2023-10-23T02:44:04.000Z","reibarguengoitia","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6778322067151406085","7292979102868816646"
"Android pliis🇲🇽🇲🇽🇲🇽🇲🇽","0","0","2023-10-23T02:32:50.000Z","champangirl","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6804945501701768197","7292976229115544325"
"looking forward to it","0","0","2023-10-23T02:18:21.000Z","shining_light12","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6943337401902580741","7292972521560900357"
"Only in the US?","0","2","2023-10-23T01:34:26.000Z","phialovey","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6727694064671605765","7292961170461688581"
"I like that","0","0","2023-10-23T01:34:06.000Z","just.simply.luis","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7024917567340921861","7292961085267018501"
"the way I thought this was Stella Hudgens at first","0","0","2023-10-23T01:33:04.000Z","annmv_","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7050510050078917637","7292960819192791814"
"It is! Click link in our bio!","0",,"2023-10-23T15:10:44.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7293171487774376750"
"Available globally! Click link in our bio!","0",,"2023-10-23T15:11:04.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7293171566220886830"
"Just downloaded it ❤️","0",,"2023-10-23T17:28:23.000Z","phialovey","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6727694064671605765","7293207053240861446"
"Doesn’t have in my country yet 😭😭","0","0","2023-10-23T01:14:43.000Z","rcksther","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6777810374785156102","7292956098381595397"
"im gonna keep my eye on it, but for now its really clunky for android. I hope it improves, the app looks promising","0","0","2023-10-23T01:11:51.000Z","vampholly","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7245685228227511301","7292955377065263877"
"But what about Android girl 😔","0","0","2023-10-23T01:02:36.000Z","foolsgold.mp3","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6733670874833224710","7292952982761079557"
"Android versionnn","0","0","2023-10-23T00:41:42.000Z","jonas_0.o","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6772700945711121414","7292947600746857221"
"The Facebook soundtrack 🫶🏻","0","1","2023-10-23T00:41:36.000Z","lidiakessya","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6887387908313990149","7292947561261466373"
"Oh no! The link won’t open it","0","0","2023-10-23T00:38:18.000Z","genesisalexandraee","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6748941684665664517","7292946712569201413"
"thank youuu","0","0","2023-10-23T00:09:40.000Z","_jxujxu_","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6866788547874079750","7292938892180292385"
"this is my official proposal to having me fix the UI 🤝🏻","0","0","2023-10-23T00:07:28.000Z","daryy.1","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6751362219625612294","7292938755609969450"
"Release in brazil","0","0","2023-10-23T00:04:53.000Z","camilatargino9","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6796825192716076038","7292938089633760006"
"@pat🤠 😳","0","0","2023-10-23T00:01:31.000Z","martafraanco","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","89566057153122304","7292936843690820385"
"Heehee 😎","1",,"2023-10-23T01:10:31.000Z","ahmadnabihah","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6906931558952502278","7292955034747421482"
"I'll wait for the Android version and Brazil
sounds awesome","0","0","2023-10-22T23:58:50.000Z","boudebucket","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6739702644871480326","7292936508696281861"
"Downloaded😝","0","0","2023-10-22T23:53:10.000Z","unofficiallykatlego","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6997445729695319046","7292935049749758726"
"I love the idea <33","0","0","2023-10-22T23:21:04.000Z","paulina051404","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6780914313836512261","7292926829571113733"
"I need it for android right now","0","0","2023-10-22T23:20:09.000Z","whoishby","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6568056221609459718","7292926599010239238"
"@Gabriela Gadotti @Luiza Melo","0","0","2023-10-22T22:06:56.000Z","mariiaeduardav_","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6822761744323298310","7292907688144306949"
